rank,bracket,horse_num,sex_age,weight_constraint,jockey,odds,popularity,horse_weight,trainer,race_id,prev_rank,rest_days,weather,track,sire,bms,lineage,prev1_relative_last3f,prev2_relative_last3f,prev3_relative_last3f,prev1_passage_num,prev2_passage_num,prev3_passage_num,is_long_trip,is_stay,weight_delta,weight_ratio,sire_track_interaction
1.0,7.0,14.0,21,58.0,245,1.9,1.0,512.0,336,202405021210,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11328124778747563,72
1.0,7.0,12.0,21,55.0,108,20.1,7.0,456.0,193,202406040710,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12061403244267474,72
1.0,8.0,10.0,13,56.0,220,7.2,4.0,496.0,314,202401010410,1.0,90.0,2,3,171,279,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11290322353017695,366
1.0,8.0,16.0,13,56.0,180,12.6,4.0,496.0,360,202406030410,1.0,90.0,2,2,14,138,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11290322353017695,21
1.0,6.0,7.0,20,57.5,120,2.6,2.0,555.0,242,202448121911,1.0,137.0,2,2,140,257,0,50.0,50.0,50.0,2.0,7.0,7.0,1,0,0.5,0.10360360173687204,294
1.0,6.0,6.0,23,60.0,21,10.8,6.0,500.0,226,202408030708,1.0,98.0,2,2,106,193,5,50.0,50.0,50.0,5.0,7.0,7.0,1,0,0.0,0.11999999760000006,215
1.0,1.0,1.0,19,55.0,160,2.2,1.0,478.0,335,202301020208,1.0,90.0,3,2,164,216,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11506275909910546,349
1.0,8.0,11.0,12,55.0,170,6.7,4.0,472.0,339,202303020811,1.0,90.0,2,2,209,193,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11652542126005463,450
1.0,2.0,2.0,25,56.0,100,2.4,2.0,520.0,132,202336032611,1.0,90.0,4,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10769230562130182,70
1.0,1.0,1.0,11,55.0,18,3.4,2.0,502.0,255,202605010511,1.0,90.0,2,2,69,291,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10956175080554281,132
1.0,6.0,6.0,13,56.0,92,3.8,2.0,440.0,129,202330070612,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12727272438016538,71
1.0,7.0,13.0,22,52.0,216,16.8,6.0,474.0,300,202304010811,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10970463903576712,72
1.0,3.0,5.0,20,56.0,18,3.2,1.0,536.0,190,202408060610,1.0,90.0,3,2,33,23,3,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10447760999108938,53
1.0,1.0,1.0,20,57.0,140,8.9,5.0,522.0,277,202504020607,1.0,90.0,4,0,47,181,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10919540020698468,78
1.0,5.0,5.0,24,57.0,114,4.7,2.0,506.0,318,202543050511,1.0,41.0,2,2,113,182,5,50.0,50.0,50.0,5.0,2.0,2.0,1,0,-2.0,0.11264821911762414,228
1.0,1.0,1.0,24,57.0,184,1.7,1.0,521.0,32,202435051211,1.0,28.0,0,2,45,179,17,50.0,50.0,50.0,1.0,7.0,7.0,0,0,1.0,0.10940498830316722,72
1.0,1.0,1.0,21,58.0,18,6.1,3.0,480.0,200,202405030210,1.0,90.0,0,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12083333081597228,73
1.0,2.0,2.0,23,58.0,210,7.9,5.0,462.0,314,202309040111,1.0,90.0,2,2,64,255,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12554112282378524,121
1.0,6.0,12.0,19,55.0,195,2.9,1.0,483.0,154,202544111211,1.0,90.0,2,1,122,321,6,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1138716332531753,247
1.0,5.0,5.0,11,55.0,46,5.8,3.0,444.0,337,202509020609,1.0,90.0,4,1,94,177,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12387387108392182,187
1.0,6.0,6.0,21,57.0,140,2.2,1.0,460.0,277,202407020111,1.0,90.0,2,2,129,216,3,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12391304078449912,266
1.0,5.0,5.0,12,56.0,67,2.8,1.0,490.0,283,202410030311,1.0,90.0,2,2,122,141,6,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11428571195335283,248
1.0,5.0,9.0,23,57.0,18,4.4,2.0,514.0,335,202306020311,1.0,90.0,2,2,119,39,2,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11089493947675215,239
1.0,5.0,7.0,22,60.0,244,2.3,1.0,510.0,297,202506030504,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11764705651672439,72
1.0,8.0,18.0,12,55.0,116,27.6,12.0,458.0,325,202607010411,1.0,28.0,3,2,69,238,5,50.0,50.0,50.0,3.0,7.0,7.0,0,0,-1.0,0.12008733362254731,132
1.0,3.0,3.0,20,57.0,201,9.5,5.0,488.0,181,202508010810,1.0,105.0,3,2,192,267,12,50.0,50.0,50.0,4.0,7.0,7.0,1,0,1.0,0.11680327629501483,412
1.0,3.0,5.0,20,57.0,241,35.9,9.0,472.0,300,202508040811,1.0,374.0,2,2,122,216,6,50.0,50.0,50.0,2.0,7.0,7.0,0,0,1.0,0.12076270930587481,248
1.0,1.0,2.0,20,57.0,20,2.5,1.0,514.0,231,202406050610,1.0,90.0,2,2,166,306,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11089493947675215,355
1.0,5.0,10.0,22,58.0,18,4.2,2.0,506.0,227,202305020710,1.0,90.0,0,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11462450366354736,72
1.0,5.0,5.0,7,60.0,32,13.9,4.0,498.0,206,202509010508,1.0,343.0,0,2,209,290,12,50.0,50.0,50.0,3.0,7.0,7.0,1,0,0.0,0.12048192529152761,450
1.0,8.0,16.0,21,57.0,160,10.7,4.0,500.0,251,202505040810,1.0,90.0,4,1,140,227,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11399999772000005,293
1.0,5.0,8.0,21,56.0,40,13.0,10.0,496.0,360,202502010611,1.0,224.0,2,2,191,36,5,50.0,50.0,50.0,3.0,7.0,7.0,1,0,1.0,0.11290322353017695,409
1.0,8.0,10.0,7,57.0,108,10.2,5.0,478.0,198,202508020211,1.0,63.0,2,2,219,84,5,50.0,50.0,50.0,2.0,3.0,7.0,1,0,0.0,0.11924685942998203,467
1.0,2.0,3.0,22,56.0,170,7.8,5.0,494.0,337,202406010111,1.0,98.0,2,2,103,177,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,-2.0,0.11336032159189632,209
1.0,2.0,4.0,21,56.0,67,2.1,1.0,530.0,339,202408031110,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10566037536489858,72
1.0,7.0,10.0,22,56.0,215,2.7,2.0,490.0,37,202444040911,1.0,124.0,3,0,122,211,6,50.0,50.0,50.0,1.0,7.0,7.0,0,0,2.0,0.11428571195335283,246
1.0,3.0,3.0,19,54.0,207,1.3,1.0,476.0,129,202330072609,1.0,90.0,2,2,175,304,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1134453757679543,374
1.0,8.0,10.0,21,56.0,16,2.0,1.0,512.0,203,202405021209,1.0,90.0,2,2,104,29,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10937499786376959,212
1.0,8.0,9.0,12,55.0,138,3.1,2.0,456.0,80,202547122610,1.0,90.0,2,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12061403244267474,71
1.0,7.0,8.0,20,57.0,64,1.7,1.0,506.0,309,202408070410,1.0,90.0,0,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11264821911762414,72
1.0,8.0,11.0,13,56.0,109,11.3,5.0,460.0,194,202307030511,1.0,90.0,2,2,217,182,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12173912778827983,463
1.0,7.0,13.0,13,56.0,109,26.6,6.0,464.0,254,202505030610,1.0,90.0,2,2,54,290,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1206896525713437,94
1.0,3.0,6.0,20,56.0,160,7.0,5.0,426.0,286,202309020711,1.0,90.0,4,3,124,275,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.13145539597522546,253
1.0,1.0,1.0,8,56.0,182,2.6,1.0,488.0,143,202544081209,1.0,90.0,4,3,88,305,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11475409600913739,174
1.0,8.0,15.0,22,57.0,155,3.2,1.0,504.0,294,202305030411,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.113095235851285,71
1.0,6.0,11.0,21,58.0,160,3.8,2.0,466.0,308,202509010510,1.0,90.0,0,2,114,12,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12446351664241381,231
1.0,3.0,6.0,19,56.0,18,4.5,3.0,536.0,210,202305050709,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10447760999108938,72
1.0,4.0,8.0,23,57.0,67,10.4,5.0,476.0,235,202509030412,1.0,90.0,2,3,188,340,14,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11974789664395176,403
1.0,7.0,11.0,20,57.0,253,2.5,1.0,492.0,309,202509050612,1.0,90.0,0,3,209,275,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11585365618183627,451
1.0,1.0,1.0,22,58.0,245,23.9,9.0,494.0,319,202609010610,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11740890450589263,72
1.0,7.0,14.0,23,55.0,109,12.6,6.0,514.0,323,202409010111,1.0,34.0,2,1,175,181,14,50.0,50.0,50.0,1.0,7.0,7.0,0,0,-3.0,0.10700388896879594,373
1.0,4.0,8.0,12,56.0,67,19.5,8.0,418.0,309,202309030311,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.13397128866097396,72
1.0,4.0,8.0,21,58.0,15,4.3,2.0,538.0,285,202406050812,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10780668944597233,72
1.0,8.0,9.0,24,57.0,55,4.5,2.0,546.0,26,202543031111,1.0,76.0,3,2,137,119,12,50.0,50.0,50.0,4.0,5.0,5.0,0,0,3.0,0.10439560248359703,287
1.0,7.0,7.0,22,60.0,244,3.7,2.0,476.0,363,202510010105,1.0,90.0,2,2,70,270,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12605041751994922,136
1.0,1.0,1.0,11,54.0,171,2.8,1.0,424.0,9,202347062210,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12735848756229984,73
1.0,6.0,8.0,21,57.0,40,8.4,6.0,498.0,360,202401010511,1.0,504.0,3,2,103,99,5,50.0,50.0,50.0,4.0,7.0,7.0,1,0,1.0,0.11445782902695123,209
1.0,2.0,3.0,21,57.0,18,3.2,1.0,492.0,201,202305040210,1.0,90.0,3,2,69,318,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11585365618183627,132
1.0,2.0,2.0,6,60.0,208,5.9,3.0,526.0,201,202304020104,1.0,70.0,2,2,45,179,17,50.0,50.0,50.0,3.0,7.0,7.0,0,0,0.0,0.1140684388960373,72
1.0,7.0,14.0,23,57.0,210,13.1,7.0,520.0,307,202508020611,1.0,476.0,3,1,97,194,3,50.0,50.0,50.0,3.0,7.0,7.0,0,0,0.0,0.1096153825073965,196
1.0,4.0,4.0,14,55.0,100,2.5,1.0,463.0,20,202436033112,1.0,203.0,2,3,45,179,17,50.0,50.0,50.0,4.0,7.0,1.0,0,0,0.0,0.11879049419458977,73
1.0,6.0,12.0,10,55.0,109,10.5,5.0,484.0,272,202408070411,1.0,90.0,3,2,152,267,3,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11363636128850493,318
1.0,3.0,3.0,19,56.0,92,9.5,4.0,454.0,55,202530092307,1.0,90.0,2,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12334801490422875,71
1.0,7.0,14.0,12,56.0,40,4.3,2.0,488.0,293,202507020111,1.0,90.0,0,2,122,290,6,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11475409600913739,248
1.0,4.0,8.0,19,55.0,163,6.1,2.0,476.0,354,202410030709,1.0,90.0,3,1,53,221,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11554621605995345,92
1.0,4.0,8.0,22,58.0,14,10.0,6.0,524.0,309,202409010710,1.0,90.0,2,2,209,45,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11068702078841564,450
1.0,3.0,3.0,20,54.0,47,5.0,2.0,494.0,223,202304030811,1.0,90.0,2,2,186,216,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10931173867790003,397
1.0,3.0,6.0,11,54.0,40,2.6,1.0,462.0,206,202506050812,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11688311435317934,72
1.0,7.0,14.0,13,55.0,170,5.5,3.0,454.0,361,202304030610,1.0,90.0,2,2,63,264,13,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12114537178093895,117
1.0,4.0,4.0,23,57.0,238,22.7,6.0,501.0,106,202647032011,1.0,90.0,2,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11377245281891313,71
1.0,2.0,4.0,22,57.0,67,8.2,4.0,518.0,302,202408030811,1.0,218.0,3,2,186,262,13,50.0,50.0,50.0,1.0,5.0,7.0,0,0,0.0,0.1100386079143126,397
1.0,1.0,1.0,19,56.0,207,1.7,1.0,510.0,69,202430100212,1.0,41.0,3,2,100,244,14,50.0,50.0,50.0,1.0,7.0,7.0,0,0,1.0,0.10980391941560944,204
1.0,4.0,6.0,21,57.0,108,2.3,1.0,422.0,185,202301010511,1.0,90.0,3,1,63,280,13,50.0,50.0,50.0,7.0,7.0,7.0,1,0,1.0,0.13507108684665672,116
1.0,6.0,9.0,22,58.0,155,9.8,5.0,500.0,214,202401010611,1.0,90.0,3,1,61,340,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11599999768000005,108
1.0,3.0,4.0,24,61.0,165,9.2,5.0,484.0,196,202404010701,1.0,378.0,2,2,208,321,12,50.0,50.0,50.0,1.0,7.0,7.0,0,0,1.0,0.12603305524725092,447
1.0,8.0,15.0,21,58.0,156,4.6,1.0,518.0,218,202406030510,1.0,90.0,3,1,117,341,15,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11196910980754615,235
1.0,8.0,12.0,24,57.0,201,9.2,5.0,498.0,328,202504030210,1.0,90.0,2,2,125,26,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11445782902695123,256
1.0,5.0,10.0,20,54.0,257,2.1,1.0,530.0,300,202309040511,1.0,90.0,2,2,166,321,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10188679053043792,355
1.0,7.0,12.0,21,57.0,108,1.8,1.0,492.0,305,202307011209,1.0,90.0,2,2,124,257,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11585365618183627,252
1.0,7.0,10.0,19,56.0,125,5.0,4.0,462.0,70,202530091708,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12121211858848228,72
1.0,1.0,1.0,19,55.0,18,1.4,1.0,484.0,323,202406040609,1.0,90.0,3,2,41,13,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11363636128850493,62
1.0,3.0,6.0,12,55.5,217,5.3,2.0,452.0,273,202406050511,1.0,48.0,2,2,209,275,12,50.0,50.0,50.0,4.0,3.0,7.0,1,0,0.5,0.12278760790292903,450
1.0,1.0,1.0,5,57.0,242,2.8,1.0,550.0,22,202436120912,1.0,84.0,3,0,140,290,0,50.0,50.0,50.0,5.0,4.0,7.0,0,0,0.0,0.10363636175206616,292
1.0,7.0,13.0,22,58.0,113,5.1,2.0,476.0,273,202301020411,1.0,161.0,2,1,125,118,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,1.0,0.12184873693595091,255
1.0,5.0,5.0,21,56.0,185,7.8,4.0,494.0,136,202555111606,1.0,90.0,2,2,86,275,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11336032159189632,170
1.0,7.0,7.0,10,55.0,18,2.7,2.0,434.0,326,202508030709,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12672810767907586,72
1.0,4.0,4.0,14,56.0,184,1.9,1.0,466.0,6,202530071712,1.0,280.0,2,1,155,321,12,50.0,50.0,50.0,5.0,4.0,7.0,0,0,0.0,0.12017167124095127,324
1.0,3.0,3.0,13,55.0,67,7.3,5.0,460.0,278,202406010509,1.0,90.0,2,2,69,199,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11956521479206056,132
1.0,7.0,7.0,13,55.0,223,8.9,4.0,461.0,282,202345070511,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11930585424499232,72
1.0,3.0,4.0,23,54.0,242,2.0,1.0,527.0,302,202535081111,1.0,64.0,3,1,186,262,13,50.0,50.0,50.0,2.0,2.0,7.0,1,0,-4.5,0.10246679122453907,396
1.0,4.0,4.0,23,57.0,210,3.0,2.0,482.0,307,202502011011,1.0,274.0,2,2,125,149,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,-1.0,0.11825725895731828,256
1.0,8.0,9.0,23,56.0,214,19.3,7.0,480.0,170,202544120211,1.0,419.0,3,2,140,275,0,50.0,50.0,50.0,8.0,3.0,7.0,0,0,-1.0,0.11666666423611116,294
1.0,5.0,7.0,10,54.0,119,1.7,1.0,502.0,68,202345110711,1.0,90.0,3,2,100,286,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10756971897271476,204
1.0,7.0,13.0,23,58.0,64,5.3,4.0,514.0,328,202408060611,1.0,210.0,3,2,196,321,12,50.0,50.0,50.0,1.0,2.0,7.0,0,0,1.0,0.11284046473073027,424
1.0,7.0,13.0,20,57.0,18,3.7,2.0,510.0,231,202408050611,1.0,34.0,2,2,114,291,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,0.0,0.11176470369088817,231
1.0,8.0,8.0,21,58.0,150,1.1,1.0,508.0,161,202430062012,1.0,42.0,2,2,156,267,14,50.0,50.0,50.0,3.0,2.0,5.0,0,0,1.0,0.11417322609895225,328
1.0,8.0,16.0,21,58.0,19,9.9,4.0,474.0,363,202508040612,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12236286661681717,72
1.0,7.0,9.0,12,56.0,13,10.7,5.0,460.0,255,202506050209,1.0,90.0,2,2,209,252,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12173912778827983,450
1.0,7.0,14.0,21,58.0,140,4.5,2.0,488.0,280,202505040410,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11885245658089229,72
1.0,5.0,5.0,20,56.0,105,1.9,1.0,432.0,162,202448011612,1.0,17.0,2,2,45,179,17,50.0,50.0,50.0,2.0,5.0,7.0,0,0,1.0,0.12962962662894384,72
1.0,3.0,3.0,21,55.0,153,7.1,5.0,509.0,114,202345051711,1.0,90.0,2,1,61,55,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10805500770029455,108
1.0,5.0,9.0,21,56.0,108,3.5,1.0,420.0,185,202308010609,1.0,90.0,4,0,63,280,13,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.13333333015873025,115
1.0,8.0,9.0,20,56.0,56,1.2,1.0,455.0,175,202347020909,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12307692037193582,72
1.0,4.0,7.0,22,58.0,67,2.2,1.0,518.0,242,202305010811,1.0,21.0,2,2,22,64,12,50.0,50.0,50.0,6.0,7.0,7.0,0,0,1.0,0.11196910980754615,36
1.0,5.0,5.0,6,56.0,71,2.6,2.0,528.0,165,202535060312,1.0,37.0,3,2,120,139,5,50.0,50.0,50.0,3.0,7.0,7.0,0,0,0.0,0.1060606040518825,243
1.0,5.0,8.0,22,57.0,202,4.1,1.0,426.0,185,202408010511,1.0,162.0,2,2,63,280,13,50.0,50.0,50.0,5.0,7.0,7.0,1,0,0.0,0.13380281376049732,117
1.0,7.0,13.0,11,55.0,167,6.7,3.0,442.0,318,202509010311,1.0,90.0,3,2,69,127,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12443438632501388,132
1.0,4.0,5.0,8,60.0,90,3.9,2.0,472.0,333,202404020109,1.0,90.0,3,2,120,269,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12711864137460507,243
1.0,5.0,9.0,11,54.0,113,12.6,6.0,466.0,284,202305010511,1.0,90.0,2,1,151,82,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11587982583948872,313
1.0,2.0,4.0,13,55.0,19,6.5,3.0,462.0,294,202505050711,1.0,686.0,2,2,182,275,12,50.0,50.0,50.0,1.0,8.0,7.0,1,0,1.0,0.11904761647083081,387
1.0,4.0,4.0,21,58.0,64,4.5,2.0,482.0,309,202508020410,1.0,90.0,2,2,54,244,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12033194771095544,94
1.0,4.0,4.0,20,55.0,118,3.2,1.0,465.0,78,202545030511,1.0,90.0,4,0,128,230,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11827956734882651,262
1.0,2.0,2.0,24,58.0,119,4.3,3.0,473.0,37,202444073111,1.0,210.0,4,2,129,164,3,50.0,50.0,50.0,9.0,5.0,7.0,0,0,1.0,0.12262156188960757,266
1.0,6.0,12.0,4,57.0,65,4.9,2.0,506.0,335,202307010911,1.0,90.0,2,2,192,305,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11264821911762414,412
1.0,8.0,8.0,14,54.0,100,1.7,1.0,465.0,20,202436042811,1.0,28.0,2,2,45,179,17,50.0,50.0,50.0,2.0,4.0,7.0,0,0,-1.0,0.11612902976066604,72
1.0,4.0,7.0,20,57.0,160,4.5,2.0,502.0,333,202405020311,1.0,90.0,3,2,137,230,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11354581447119892,287
1.0,7.0,13.0,21,56.0,156,5.0,2.0,532.0,347,202607010310,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10526315591610609,72
1.0,6.0,11.0,22,58.0,206,12.2,5.0,522.0,203,202307020411,1.0,90.0,2,1,209,235,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11111110898254581,449
1.0,3.0,4.0,22,56.0,55,2.8,1.0,534.0,120,202344090611,1.0,105.0,3,3,45,179,17,50.0,50.0,50.0,1.0,2.0,7.0,0,0,-1.0,0.10486891189384061,73
1.0,5.0,7.0,21,57.0,167,7.6,5.0,470.0,329,202308020311,1.0,90.0,3,3,125,219,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12127659316432782,257
1.0,2.0,3.0,21,57.0,167,2.9,1.0,518.0,302,202308020111,1.0,188.0,2,2,186,262,13,50.0,50.0,50.0,5.0,7.0,7.0,0,0,0.0,0.1100386079143126,397
1.0,8.0,16.0,13,56.0,18,3.7,1.0,480.0,358,202408070711,1.0,482.0,3,2,180,158,5,50.0,50.0,50.0,1.0,4.0,7.0,0,0,1.0,0.11666666423611116,383
1.0,3.0,3.0,12,55.0,70,1.5,1.0,497.0,41,202348100511,1.0,30.0,3,3,45,179,17,50.0,50.0,50.0,8.0,1.0,7.0,0,0,-1.0,0.11066398167678106,73
1.0,1.0,2.0,11,54.0,154,6.6,4.0,474.0,233,202306040111,1.0,90.0,2,1,63,267,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11392404822945046,116
1.0,5.0,9.0,23,56.0,170,14.5,7.0,496.0,348,202305050411,1.0,90.0,3,2,209,286,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11290322353017695,450
1.0,5.0,6.0,21,57.0,45,19.7,6.0,478.0,129,202547112711,1.0,175.0,3,2,122,276,6,50.0,50.0,50.0,1.0,4.0,1.0,0,0,0.0,0.11924685942998203,248
1.0,5.0,5.0,22,58.0,26,16.7,7.0,498.0,306,202407010111,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11646586111514336,72
1.0,3.0,5.0,11,54.0,155,4.5,1.0,426.0,213,202306020611,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1267605604046817,72
1.0,8.0,9.0,10,55.0,55,4.1,2.0,444.0,14,202430082112,1.0,90.0,2,1,44,178,16,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12387387108392182,67
1.0,4.0,4.0,23,58.0,113,2.7,2.0,480.0,273,202407010211,1.0,203.0,2,2,125,118,5,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.12083333081597228,256
1.0,2.0,3.0,13,53.0,30,14.4,7.0,456.0,199,202510010111,1.0,182.0,2,2,89,257,5,50.0,50.0,50.0,4.0,7.0,7.0,1,0,0.0,0.11622806762657747,176
1.0,2.0,2.0,22,58.0,18,3.0,1.0,522.0,223,202504020606,1.0,90.0,4,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11111110898254581,73
1.0,8.0,16.0,21,58.0,172,1.9,1.0,486.0,323,202304010410,1.0,90.0,4,0,10,87,14,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11934156133042055,15
1.0,7.0,10.0,23,56.0,56,1.4,1.0,521.0,117,202455112407,1.0,133.0,2,2,45,179,17,50.0,50.0,50.0,1.0,7.0,7.0,0,0,0.0,0.10748560254346252,72
1.0,7.0,9.0,24,56.0,56,28.6,7.0,500.0,109,202643031111,1.0,1157.0,2,2,70,124,5,50.0,50.0,50.0,6.0,7.0,7.0,0,0,-1.0,0.11199999776000005,136
1.0,7.0,13.0,12,55.0,82,4.1,1.0,448.0,327,202503030111,1.0,90.0,2,2,103,253,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12276785440250326,209
1.0,2.0,2.0,13,56.5,206,3.3,2.0,463.0,324,202443020711,1.0,125.0,2,3,194,341,5,50.0,50.0,50.0,2.0,5.0,2.0,1,0,1.5,0.1220302349453513,418
1.0,8.0,10.0,20,55.0,107,4.9,4.0,480.0,129,202430091212,1.0,98.0,2,2,122,276,6,50.0,50.0,50.0,2.0,1.0,2.0,0,0,1.0,0.11458333094618062,248
